id,width_init,height_init,scale_first,scale_second,width_inter,height_inter,width_res,height_res,throughput,mode,interpolation,time_ms,mse,psnr,ssim,total_images,used_ai,model_name
55c9b91a-4977-44b0-acfc-b13c5812656c,787,576,0.33,3,260,190,780,570,5093810.436,reconstruct,Super-Resolution,87.2824,63.50771213,30.10253893,0.874872838,12,True,fsrcnn
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,512,512,0.25,4,128,128,512,512,32924390.86,reconstruct,Nearest Neighbor,7.962,524.4406192,20.93384039,0.677499761,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,706,490,0.25,4,176,122,704,488,31437486.85,reconstruct,Nearest Neighbor,10.9281,972.0630023,18.25385947,0.743393927,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,749,768,0.25,4,187,192,748,768,40886535.42,reconstruct,Nearest Neighbor,14.0502,949.8932025,18.35405581,0.607900731,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,720,576,0.25,4,180,144,720,576,31520384.28,reconstruct,Nearest Neighbor,13.1572,351.0487751,22.67712899,0.521786596,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,768,512,0.25,4,192,128,768,512,17363366.2,reconstruct,Nearest Neighbor,22.6463,1113.452123,17.66408813,0.39650957,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,768,512,0.25,4,192,128,768,512,21409064.18,reconstruct,Nearest Neighbor,18.3668,251.6692725,24.12250167,0.585213852,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,512,768,0.25,4,128,192,512,768,19878670.23,reconstruct,Nearest Neighbor,19.7808,319.0176917,23.09265593,0.637253067,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,512,512,0.25,4,128,128,512,512,31770794.2,reconstruct,Nearest Neighbor,8.2511,350.1755435,22.6879455,0.580667809,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,512,512,0.25,4,128,128,512,512,26832623.65,reconstruct,Nearest Neighbor,9.7696,507.1834386,21.07915297,0.577913569,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,1024,768,0.25,4,256,192,1024,768,28212705.96,reconstruct,Nearest Neighbor,27.8751,326.4691772,22.99238176,0.809523914,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,529,656,0.25,4,132,164,528,656,26147295.95,reconstruct,Nearest Neighbor,13.2468,2099.585485,14.90946799,0.689840831,12,False,-
3a6562d6-6a19-4448-b087-e7f4e1c91ba3,787,576,0.25,4,197,144,788,576,27056922.98,reconstruct,Nearest Neighbor,16.7753,173.1568309,25.74640732,0.732529013,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,512,512,0.25,4,128,128,512,512,19907806.1,reconstruct,Bilinear,13.1679,191.1802635,25.31637305,0.813633411,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,706,490,0.25,4,176,122,704,488,22681789.97,reconstruct,Bilinear,15.1466,300.0070658,23.35948878,0.85147003,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,749,768,0.25,4,187,192,748,768,27156154.13,reconstruct,Bilinear,21.1541,375.6725738,22.38270871,0.722805752,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,720,576,0.25,4,180,144,720,576,19254822.76,reconstruct,Bilinear,21.5385,129.0388029,27.02360035,0.688917333,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,768,512,0.25,4,192,128,768,512,13308153.11,reconstruct,Bilinear,29.547,490.6782591,21.22283545,0.572448966,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,768,512,0.25,4,192,128,768,512,15698373.54,reconstruct,Bilinear,25.0482,131.4082684,26.94457668,0.687202896,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,512,768,0.25,4,128,192,512,768,14684293.08,reconstruct,Bilinear,26.778,126.671914,27.10400028,0.782417845,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,512,512,0.25,4,128,128,512,512,17966512.92,reconstruct,Bilinear,14.5907,108.0298793,27.7953647,0.739426183,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,512,512,0.25,4,128,128,512,512,18037596.68,reconstruct,Bilinear,14.5332,152.3385531,26.30270534,0.737261344,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,1024,768,0.25,4,256,192,1024,768,22668972.67,reconstruct,Bilinear,34.692,119.5405685,27.35565044,0.876421824,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,529,656,0.25,4,132,164,528,656,20907609.29,reconstruct,Bilinear,16.5666,738.3695883,19.4480656,0.808199553,12,False,-
03e6c466-4052-4b39-9a0c-66252fa90bc9,787,576,0.25,4,197,144,788,576,16340660.84,reconstruct,Bilinear,27.7766,75.2163543,29.36768081,0.853726413,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,512,512,0.25,4,128,128,512,512,18406920.57,reconstruct,Bicubic,14.2416,215.2779401,24.80080832,0.811176121,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,706,490,0.25,4,176,122,704,488,21241398.07,reconstruct,Bicubic,16.1737,347.1259814,22.7259324,0.826747878,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,749,768,0.25,4,187,192,748,768,22480746.35,reconstruct,Bicubic,25.5536,459.4975981,21.50797115,0.719788319,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,720,576,0.25,4,180,144,720,576,17564917.6,reconstruct,Bicubic,23.6107,146.5995499,26.46947724,0.686495317,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,768,512,0.25,4,192,128,768,512,11970847.36,reconstruct,Bicubic,32.8478,590.8664101,20.41591059,0.572107526,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,768,512,0.25,4,192,128,768,512,14303756.95,reconstruct,Bicubic,27.4904,173.2691277,25.74359172,0.672306433,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,512,768,0.25,4,128,192,512,768,13049954.2,reconstruct,Bicubic,30.1316,147.8791631,26.43173377,0.780181676,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,512,512,0.25,4,128,128,512,512,17194167.69,reconstruct,Bicubic,15.2461,118.2398478,27.40316499,0.735220203,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,512,512,0.25,4,128,128,512,512,15738240.33,reconstruct,Bicubic,16.6565,169.5917689,25.83675591,0.731782231,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,1024,768,0.25,4,256,192,1024,768,21025401.09,reconstruct,Bicubic,37.4039,133.0429743,26.89088416,0.87768238,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,529,656,0.25,4,132,164,528,656,16302048.77,reconstruct,Bicubic,21.2469,821.0637458,18.98703485,0.80980262,12,False,-
e393c180-9fdc-4054-9eb6-982f984d706f,787,576,0.25,4,197,144,788,576,16482541.99,reconstruct,Bicubic,27.5375,84.98160649,28.83755424,0.846928914,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,512,512,0.25,4,128,128,512,512,16353235.48,reconstruct,Lanczos,16.0301,228.1245842,24.54908271,0.796774936,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,706,490,0.25,4,176,122,704,488,17472980.74,reconstruct,Lanczos,19.6619,358.4155133,22.58693562,0.805237568,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,749,768,0.25,4,187,192,748,768,21635024.95,reconstruct,Lanczos,26.5525,501.3032151,21.12979871,0.705278775,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,720,576,0.25,4,180,144,720,576,15527524.74,reconstruct,Lanczos,26.7087,159.2762,26.10929475,0.668975261,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,768,512,0.25,4,192,128,768,512,11724911.14,reconstruct,Lanczos,33.5368,639.7163747,20.07092893,0.548933277,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,768,512,0.25,4,192,128,768,512,12636003.43,reconstruct,Lanczos,31.1187,191.2234819,25.31539139,0.655103021,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,512,768,0.25,4,128,192,512,768,12544255.62,reconstruct,Lanczos,31.3463,159.8946923,26.09246313,0.765267188,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,512,512,0.25,4,128,128,512,512,15555661.05,reconstruct,Lanczos,16.852,128.8379059,27.03036704,0.716967735,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,512,512,0.25,4,128,128,512,512,15585996.96,reconstruct,Lanczos,16.8192,181.6688143,25.53799979,0.710822526,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,1024,768,0.25,4,256,192,1024,768,17811277,reconstruct,Lanczos,44.1536,145.0244641,26.51639092,0.855789843,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,529,656,0.25,4,132,164,528,656,14705335.42,reconstruct,Lanczos,23.5539,860.3633217,18.78398473,0.782743025,12,False,-
269c5b79-99b2-418c-bdbd-620c51a331bb,787,576,0.25,4,197,144,788,576,15401017.26,reconstruct,Lanczos,29.4713,89.7867907,28.59867912,0.833779634,12,False,-
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,512,512,0.25,4,128,128,512,512,8530917.351,reconstruct,Super-Resolution,30.7287,198.4542732,25.15419906,0.815394782,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,706,490,0.25,4,176,122,704,488,9321037.395,reconstruct,Super-Resolution,36.8577,311.2397776,23.19985265,0.854047253,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,749,768,0.25,4,187,192,748,768,10303603.17,reconstruct,Super-Resolution,55.7537,396.7755474,22.14535461,0.728800799,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,720,576,0.25,4,180,144,720,576,8727768.623,reconstruct,Super-Resolution,47.5173,133.2988538,26.88253946,0.69379836,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,768,512,0.25,4,192,128,768,512,7407304.149,reconstruct,Super-Resolution,53.0849,464.5242149,21.46072003,0.615745487,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,768,512,0.25,4,192,128,768,512,8517197.237,reconstruct,Super-Resolution,46.1673,145.8663635,26.49125205,0.693677296,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,512,768,0.25,4,128,192,512,768,7845882.177,reconstruct,Super-Resolution,50.1175,122.223966,27.25923989,0.797263533,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,512,512,0.25,4,128,128,512,512,7966328.841,reconstruct,Super-Resolution,32.9065,97.20201492,28.25405093,0.748032429,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,512,512,0.25,4,128,128,512,512,8542287.163,reconstruct,Super-Resolution,30.6878,148.941803,26.40063754,0.742461372,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,1024,768,0.25,4,256,192,1024,768,9743355.3,reconstruct,Super-Resolution,80.7147,114.6876573,27.53563679,0.889529867,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,529,656,0.25,4,132,164,528,656,8267210.227,reconstruct,Super-Resolution,41.8966,735.3464832,19.46588341,0.834116488,12,True,espcn
8b57dafd-c2c7-4e91-adfa-f8fb6b9af7f1,787,576,0.25,4,197,144,788,576,9106481.844,reconstruct,Super-Resolution,49.8423,82.53217504,28.9645707,0.850082065,12,True,espcn
8b1da262-7c22-403c-a9d5-ee8433eb8297,512,512,0.25,4,128,128,512,512,7017885.778,reconstruct,Super-Resolution,37.3537,197.5177167,25.17474304,0.812129541,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,706,490,0.25,4,176,122,704,488,7304379.626,reconstruct,Super-Resolution,47.0337,321.3694205,23.06075811,0.84699113,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,749,768,0.25,4,187,192,748,768,7751399.927,reconstruct,Super-Resolution,74.111,404.5304747,22.06129117,0.720755533,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,720,576,0.25,4,180,144,720,576,6482755.171,reconstruct,Super-Resolution,63.9728,136.3972262,26.78274822,0.690339554,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,768,512,0.25,4,192,128,768,512,5898396.308,reconstruct,Super-Resolution,66.6649,477.981753,21.33669043,0.611689767,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,768,512,0.25,4,192,128,768,512,6891852.101,reconstruct,Super-Resolution,57.0552,148.169554,26.42321387,0.693935532,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,512,768,0.25,4,128,192,512,768,6338789.005,reconstruct,Super-Resolution,62.0333,124.983885,27.16226341,0.793338245,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,512,512,0.25,4,128,128,512,512,6697393.028,reconstruct,Super-Resolution,39.1412,100.0067342,28.13051116,0.744620786,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,512,512,0.25,4,128,128,512,512,7634847.037,reconstruct,Super-Resolution,34.3352,141.6887423,26.61745016,0.739523383,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,1024,768,0.25,4,256,192,1024,768,8051270.501,reconstruct,Super-Resolution,97.678,116.6759813,27.46098899,0.88517743,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,529,656,0.25,4,132,164,528,656,5879323.544,reconstruct,Super-Resolution,58.9129,730.0515171,19.49726853,0.822316274,12,True,fsrcnn
8b1da262-7c22-403c-a9d5-ee8433eb8297,787,576,0.25,4,197,144,788,576,7099732.052,reconstruct,Super-Resolution,63.9303,83.51681697,28.91306427,0.845924934,12,True,fsrcnn
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,512,512,0.75,1.33,384,384,511,511,18012071.46,reconstruct,Nearest Neighbor,14.497,239.4926567,24.33788159,0.801556232,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,706,490,0.75,1.33,530,368,705,489,19737045.5,reconstruct,Nearest Neighbor,17.4669,268.1826608,23.84649666,0.876182819,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,749,768,0.75,1.33,562,576,747,766,24451405.03,reconstruct,Nearest Neighbor,23.4016,614.2009259,20.24769894,0.685322292,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,720,576,0.75,1.33,540,432,718,575,18202700.97,reconstruct,Nearest Neighbor,22.6807,188.4877226,25.37797294,0.646650402,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,768,512,0.75,1.33,576,384,766,511,12307755.19,reconstruct,Nearest Neighbor,31.8032,646.6000663,20.02444616,0.581876012,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,768,512,0.75,1.33,576,384,766,511,13187318.91,reconstruct,Nearest Neighbor,29.682,186.791904,25.41722312,0.672025939,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,512,768,0.75,1.33,384,576,511,766,12567698.6,reconstruct,Nearest Neighbor,31.1454,187.7085707,25.39596258,0.746429778,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,512,512,0.75,1.33,384,384,511,511,19448035.99,reconstruct,Nearest Neighbor,13.4266,176.9580269,25.65210094,0.669436997,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,512,512,0.75,1.33,384,384,511,511,17272763.35,reconstruct,Nearest Neighbor,15.1175,214.4367905,24.81781062,0.673775474,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,1024,768,0.75,1.33,768,576,1021,766,22289145.64,reconstruct,Nearest Neighbor,35.0882,238.3890978,24.35793971,0.844293286,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,529,656,0.75,1.33,397,492,528,654,19180909.74,reconstruct,Nearest Neighbor,18.0029,1020.744526,18.04163301,0.800185356,12,False,-
0c69a1a4-e7c3-48cf-9d5c-f2fb1a53a421,787,576,0.75,1.33,590,432,785,575,16267876.19,reconstruct,Nearest Neighbor,27.7464,94.97785337,28.35458011,0.810412395,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,512,512,0.75,1.33,384,384,511,511,17862854.95,reconstruct,Bilinear,14.6181,34.15167872,32.79668305,0.950213519,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,706,490,0.75,1.33,530,368,705,489,19259712.4,reconstruct,Bilinear,17.8998,54.11921431,30.79728878,0.95695236,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,749,768,0.75,1.33,562,576,747,766,25247955.95,reconstruct,Bilinear,22.6633,89.32141177,28.62124782,0.925022742,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,720,576,0.75,1.33,540,432,718,575,17706269.35,reconstruct,Bilinear,23.3166,35.62079877,32.61376707,0.891189638,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,768,512,0.75,1.33,576,384,766,511,12203156.27,reconstruct,Bilinear,32.0758,109.1459274,27.75072825,0.900425056,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,768,512,0.75,1.33,576,384,766,511,13845495.38,reconstruct,Bilinear,28.271,44.14153714,31.68232908,0.890956201,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,512,768,0.75,1.33,384,576,511,766,12943425.05,reconstruct,Bilinear,30.2413,31.67688921,33.12337835,0.941220377,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,512,512,0.75,1.33,384,384,511,511,16165480.1,reconstruct,Bilinear,16.153,28.86118444,33.52766211,0.888807888,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,512,512,0.75,1.33,384,384,511,511,16045977.15,reconstruct,Bilinear,16.2733,38.88788732,32.23266011,0.867728687,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,1024,768,0.75,1.33,768,576,1021,766,20300002.08,reconstruct,Bilinear,38.5264,43.66741604,31.72922867,0.959141661,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,529,656,0.75,1.33,397,492,528,654,19125348.93,reconstruct,Bilinear,18.0552,129.7127845,27.00097579,0.961669998,12,False,-
3edca773-f6d2-4357-ab0e-e1a6393fbb44,787,576,0.75,1.33,590,432,785,575,18011412.38,reconstruct,Bilinear,25.0605,17.5938353,35.67719839,0.949744433,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,512,512,0.75,1.33,384,384,511,511,16902129.59,reconstruct,Bicubic,15.449,24.33691661,34.26814807,0.965098914,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,706,490,0.75,1.33,530,368,705,489,17017973.41,reconstruct,Bicubic,20.2577,43.35016959,31.7608956,0.962933319,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,749,768,0.75,1.33,562,576,747,766,22334104.86,reconstruct,Bicubic,25.6201,45.5093794,31.54979448,0.964514812,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,720,576,0.75,1.33,540,432,718,575,16709771.69,reconstruct,Bicubic,24.7071,27.10069364,33.80099954,0.921993256,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,768,512,0.75,1.33,576,384,766,511,11335167.38,reconstruct,Bicubic,34.532,55.52688938,30.68577016,0.952820069,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,768,512,0.75,1.33,576,384,766,511,12508460.39,reconstruct,Bicubic,31.2929,32.2703459,33.0427674,0.930897426,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,512,768,0.75,1.33,384,576,511,766,12143377.89,reconstruct,Bicubic,32.2337,18.87079875,35.37290078,0.965390024,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,512,512,0.75,1.33,384,384,511,511,15607669.92,reconstruct,Bicubic,16.7303,20.99833806,34.90895437,0.915743903,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,512,512,0.75,1.33,384,384,511,511,15977348.38,reconstruct,Bicubic,16.3432,30.99623998,33.21771346,0.887622624,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,1024,768,0.75,1.33,768,576,1021,766,20028682.43,reconstruct,Bicubic,39.0483,36.12234497,32.55304425,0.968853934,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,529,656,0.75,1.33,397,492,528,654,17609424,reconstruct,Bicubic,19.6095,81.24984631,29.03257813,0.975849207,12,False,-
44b8cf01-e945-44e2-ba8d-c4ef0f7f25c9,787,576,0.75,1.33,590,432,785,575,15811976.29,reconstruct,Bicubic,28.5464,15.03031172,36.36112373,0.960997694,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,512,512,0.75,1.33,384,384,511,511,14664611.2,reconstruct,Lanczos,17.8062,22.94365311,34.52417793,0.965392864,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,706,490,0.75,1.33,530,368,705,489,15260550.85,reconstruct,Lanczos,22.5906,41.28197472,31.97319897,0.962942697,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,749,768,0.75,1.33,562,576,747,766,19535012.34,reconstruct,Lanczos,29.2911,38.58013694,32.26716596,0.969128964,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,720,576,0.75,1.33,540,432,718,575,13910227.9,reconstruct,Lanczos,29.6796,25.98716403,33.98321473,0.924069082,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,768,512,0.75,1.33,576,384,766,511,10506162.63,reconstruct,Lanczos,37.2568,46.3865704,31.46688097,0.959928303,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,768,512,0.75,1.33,576,384,766,511,11629266.73,reconstruct,Lanczos,33.6587,30.16024611,33.3364548,0.936054692,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,512,768,0.75,1.33,384,576,511,766,11128086.74,reconstruct,Lanczos,35.1746,16.62453545,35.92330842,0.968129166,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,512,512,0.75,1.33,384,384,511,511,13821410.61,reconstruct,Lanczos,18.8925,20.25106939,35.06632399,0.915682078,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,512,512,0.75,1.33,384,384,511,511,12944917.88,reconstruct,Lanczos,20.1717,31.02763494,33.21331688,0.884345548,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,1024,768,0.75,1.33,768,576,1021,766,17389272.31,reconstruct,Lanczos,44.9752,36.06961102,32.55938902,0.966218764,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,529,656,0.75,1.33,397,492,528,654,16011573.56,reconstruct,Lanczos,21.5664,75.62021935,29.34442428,0.973874576,12,False,-
e896b2c7-f692-4e4e-bb18-d926d215517a,787,576,0.75,1.33,590,432,785,575,14834930.08,reconstruct,Lanczos,30.4265,14.88740352,36.40261401,0.961029173,12,False,-
