id,width_init,height_init,scale,width_res,height_res,throughput,mode,interpolation,time_ms,mse,psnr,ssim,total_images,used_ai,model_name
c6ee66f5-2a5d-430d-bdf0-69681a5d8212,256,256,4,1024,1024,19695377.7,one_way,Lanczos,53.2397,0.215942383,54.78742472,0.9998663,10,False,-
c6ee66f5-2a5d-430d-bdf0-69681a5d8212,128,128,4,512,512,18042686.75,one_way,Lanczos,14.5291,0.033081055,62.93501014,0.999937691,10,False,-
c6ee66f5-2a5d-430d-bdf0-69681a5d8212,1024,1024,4,4096,4096,20141491.65,one_way,Lanczos,832.9679,0.252215385,54.11308785,0.999859891,10,False,-
c6ee66f5-2a5d-430d-bdf0-69681a5d8212,1024,1024,4,4096,4096,23743223.81,one_way,Lanczos,706.6107,0.051755587,60.9912312,0.999938297,10,False,-
4826a518-9564-4472-8535-0098c1c00ae3,512,512,4,2048,2048,11055432.62,one_way,Super-Resolution,379.3885,1.026943207,48.01533934,0.99361538,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,512,512,4,2048,2048,10797689.04,one_way,Super-Resolution,388.4446,1.156178792,47.50055362,0.993984509,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,512,512,4,2048,2048,10262059.92,one_way,Super-Resolution,408.7195,1.531421661,46.27985575,0.992149764,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,500,480,4,2000,1920,9878179.41,one_way,Super-Resolution,388.7356,4.782905556,41.33388556,0.993857887,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,288,288,4,1152,1152,4289329.618,one_way,Super-Resolution,309.3966,0.695513439,49.70774835,0.997064042,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,256,256,4,1024,1024,10041782.66,one_way,Super-Resolution,104.4213,1.230178833,47.23112111,0.997265934,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,256,256,4,1024,1024,10688902.59,one_way,Super-Resolution,98.0995,1.586135864,46.12739976,0.998626305,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,128,128,4,512,512,8749274.076,one_way,Super-Resolution,29.9618,0.904418945,48.5671071,0.997186803,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,1024,1024,4,4096,4096,11422570.71,one_way,Super-Resolution,1468.7776,2.087425232,44.93469432,0.998590851,10,True,espcn
4826a518-9564-4472-8535-0098c1c00ae3,1024,1024,4,4096,4096,12785904.21,one_way,Super-Resolution,1312.165,0.641855558,50.05643055,0.998915186,10,True,espcn
300265bc-0d1b-45a7-8933-2aeb1519e9af,512,512,4,2048,2048,8373900.082,one_way,Super-Resolution,500.8782,1.199862162,47.33949003,0.993682099,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,512,512,4,2048,2048,8441030.174,one_way,Super-Resolution,496.8948,1.399559021,46.67089143,0.993820941,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,512,512,4,2048,2048,8378359.591,one_way,Super-Resolution,500.6116,1.620646159,46.03392157,0.992225477,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,500,480,4,2000,1920,7649637.061,one_way,Super-Resolution,501.9846,5.544661111,40.69205354,0.993199107,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,288,288,4,1152,1152,7310772.16,one_way,Super-Resolution,181.5272,1.094573849,47.73835293,0.994292589,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,256,256,4,1024,1024,7519627.782,one_way,Super-Resolution,139.4452,2.686091105,43.83959622,0.996769902,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,256,256,4,1024,1024,8424841.559,one_way,Super-Resolution,124.4624,2.447540283,44.24350512,0.998018098,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,128,128,4,512,512,6653316.582,one_way,Super-Resolution,39.4005,1.340901693,46.85683422,0.996840353,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,1024,1024,4,4096,4096,8572540.865,one_way,Super-Resolution,1957.0879,2.790864627,43.6734159,0.99839366,10,True,fsrcnn
300265bc-0d1b-45a7-8933-2aeb1519e9af,1024,1024,4,4096,4096,9166011.336,one_way,Super-Resolution,1830.3726,0.986733437,48.18880516,0.998020668,10,True,fsrcnn
fb91f9f6-20cd-4f52-9293-82dffbd75707,512,512,0.75,384,384,16965345.85,one_way,Nearest Neighbor,8.6916,110.1051699,27.71272649,0.896962867,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,512,512,0.75,384,384,16852499.49,one_way,Nearest Neighbor,8.7498,81.87625631,28.99922384,0.80314182,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,512,512,0.75,384,384,15663812.7,one_way,Nearest Neighbor,9.4138,90.40200551,28.56902296,0.785422178,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,500,480,0.75,375,360,15010340.46,one_way,Nearest Neighbor,8.9938,559.7326889,20.6509969,0.605780957,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,288,288,0.75,216,216,8586730.468,one_way,Nearest Neighbor,5.4335,67.25051038,29.85384776,0.926044057,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,256,256,0.75,192,192,8116248.349,one_way,Nearest Neighbor,4.542,311.3863678,23.19780765,0.876105911,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,256,256,0.75,192,192,8206406.803,one_way,Nearest Neighbor,4.4921,557.7792918,20.66617974,0.767344312,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,128,128,0.75,96,96,4815550.214,one_way,Nearest Neighbor,1.9138,102.4457601,28.02586372,0.893396324,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,1024,1024,0.75,768,768,10838149.17,one_way,Nearest Neighbor,54.4211,535.2911736,20.84490278,0.741771407,10,False,-
fb91f9f6-20cd-4f52-9293-82dffbd75707,1024,1024,0.75,768,768,12630983.84,one_way,Nearest Neighbor,46.6966,227.4081017,24.56274428,0.847028352,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,512,512,0.75,384,384,16503374.41,one_way,Bilinear,8.9349,16.52790578,35.94862532,0.969354782,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,512,512,0.75,384,384,15756876.32,one_way,Bilinear,9.3582,17.67828496,35.65640231,0.917484702,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,512,512,0.75,384,384,16198437.89,one_way,Bilinear,9.1031,27.45949554,33.74387806,0.892396296,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,500,480,0.75,375,360,15469233.41,one_way,Bilinear,8.727,187.2278708,25.40709862,0.814388304,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,288,288,0.75,216,216,8599550.264,one_way,Bilinear,5.4254,5.820493345,40.48120564,0.988732612,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,256,256,0.75,192,192,7929617.759,one_way,Bilinear,4.6489,49.4521993,31.1889475,0.967448654,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,256,256,0.75,192,192,8107323.51,one_way,Bilinear,4.547,149.3122253,26.38984993,0.915293207,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,128,128,0.75,96,96,4827658.46,one_way,Bilinear,1.909,16.51906331,35.95094943,0.972100765,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,1024,1024,0.75,768,768,10634587.51,one_way,Bilinear,55.4628,218.0368706,24.74550421,0.876033503,10,False,-
5ce0a5f2-13e7-42c9-b76a-bb78fdbb3779,1024,1024,0.75,768,768,12626819.66,one_way,Bilinear,46.712,22.07125568,34.69253319,0.976377801,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,512,512,0.75,384,384,16047187.37,one_way,Bicubic,9.1889,12.40656535,37.19428793,0.974967837,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,512,512,0.75,384,384,15722267.24,one_way,Bicubic,9.3788,14.6133283,36.4833122,0.929488392,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,512,512,0.75,384,384,15692818.53,one_way,Bicubic,9.3964,24.03715388,34.32197317,0.901944198,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,500,480,0.75,375,360,14908725.47,one_way,Bicubic,9.0551,160.4080069,26.07854318,0.850020235,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,288,288,0.75,216,216,8486457.973,one_way,Bicubic,5.4977,3.673639243,42.47983855,0.992081428,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,256,256,0.75,192,192,7737060.824,one_way,Bicubic,4.7646,31.66567485,33.12491613,0.976507216,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,256,256,0.75,192,192,7922290.037,one_way,Bicubic,4.6532,121.3637441,27.28991395,0.933776134,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,128,128,0.75,96,96,4786537.862,one_way,Bicubic,1.9254,11.98529053,37.34431795,0.979200284,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,1024,1024,0.75,768,768,10782573.09,one_way,Bicubic,54.7016,180.9097322,25.5561843,0.901763368,10,False,-
5ce32775-083b-48d0-a174-09f06218a039,1024,1024,0.75,768,768,12596913.05,one_way,Bicubic,46.8229,13.79707273,36.73293407,0.984676506,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,512,512,0.75,384,384,13462244.26,one_way,Lanczos,10.9533,11.58276622,37.4926807,0.975871065,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,512,512,0.75,384,384,13081270.02,one_way,Lanczos,11.2723,13.84804408,36.71691924,0.932577557,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,512,512,0.75,384,384,12519081.38,one_way,Lanczos,11.7785,23.03517787,34.50688791,0.904957789,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,500,480,0.75,375,360,12100677.64,one_way,Lanczos,11.1564,152.0249722,26.31165428,0.857893704,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,288,288,0.75,216,216,6984744.824,one_way,Lanczos,6.6797,3.384383841,42.83600748,0.992562439,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,256,256,0.75,192,192,6559897.502,one_way,Lanczos,5.6196,28.71124776,33.55028294,0.978433127,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,256,256,0.75,192,192,6555114.96,one_way,Lanczos,5.6237,114.9291941,27.52649999,0.937024041,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,128,128,0.75,96,96,4234515.714,one_way,Lanczos,2.1764,11.02671305,37.70634288,0.980545749,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,1024,1024,0.75,768,768,10006905.13,one_way,Lanczos,58.9417,169.5030209,25.83902918,0.907699919,10,False,-
31d63940-60c9-4fa7-a959-fe9e989d2830,1024,1024,0.75,768,768,11648313.45,one_way,Lanczos,50.636,12.51887798,37.15514954,0.985924856,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,512,512,0.5,256,256,13555619.91,one_way,Nearest Neighbor,4.8346,124.5506808,27.17734255,0.885091561,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,512,512,0.5,256,256,13688695.8,one_way,Nearest Neighbor,4.7876,83.02125676,28.93891057,0.783595731,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,512,512,0.5,256,256,13100911.56,one_way,Nearest Neighbor,5.0024,119.7785556,27.34701289,0.761084954,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,500,480,0.5,250,240,12928526.79,one_way,Nearest Neighbor,4.6409,631.7542139,20.12532213,0.540365699,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,288,288,0.5,144,144,4997108.155,one_way,Nearest Neighbor,4.1496,66.05354215,29.93184249,0.924072099,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,256,256,0.5,128,128,4703315.631,one_way,Nearest Neighbor,3.4835,310.2007345,23.21437539,0.856674777,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,256,256,0.5,128,128,4680875.379,one_way,Nearest Neighbor,3.5002,623.2940826,20.18387357,0.725913241,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,128,128,0.5,64,64,2455488.28,one_way,Nearest Neighbor,1.6681,113.7441813,27.57151172,0.877120311,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,1024,1024,0.5,512,512,7205044.059,one_way,Nearest Neighbor,36.3834,667.5684827,19.88584536,0.679834358,10,False,-
c27b9f72-6cd2-46a7-9af2-fda0b3b96b68,1024,1024,0.5,512,512,8074018.406,one_way,Nearest Neighbor,32.4676,207.5271355,24.96005469,0.849398196,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,512,512,0.5,256,256,3664094.823,one_way,Bilinear,17.886,49.34024048,31.19879099,0.932426736,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,512,512,0.5,256,256,13686980.49,one_way,Bilinear,4.7882,34.75275421,32.72091132,0.858213007,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,512,512,0.5,256,256,12883035.19,one_way,Bilinear,5.087,55.69688288,30.67249471,0.836536967,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,500,480,0.5,250,240,13246495.2,one_way,Bilinear,4.5295,350.6927264,22.68153602,0.65525196,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,288,288,0.5,144,144,4948926.014,one_way,Bilinear,4.19,17.89400881,35.60372714,0.967973465,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,256,256,0.5,128,128,4840320.246,one_way,Bilinear,3.3849,140.1620433,26.66449941,0.909339261,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,256,256,0.5,128,128,4795831.748,one_way,Bilinear,3.4163,311.9197489,23.19037488,0.812733558,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,128,128,0.5,64,64,2571572.074,one_way,Bilinear,1.5928,44.32863363,31.66396016,0.929332111,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,1024,1024,0.5,512,512,7517902.568,one_way,Bilinear,34.8693,414.2628911,21.95804329,0.749618625,10,False,-
4063dbef-d372-4235-8e5a-587f5e15a3b4,1024,1024,0.5,512,512,8283140.43,one_way,Bilinear,31.6479,58.32580471,30.47219621,0.937013344,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,512,512,0.5,256,256,13848657.1,one_way,Bicubic,4.7323,47.64909236,31.35025728,0.935140153,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,512,512,0.5,256,256,12577438.3,one_way,Bicubic,5.2106,34.45903651,32.75777231,0.85984262,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,512,512,0.5,256,256,11413047.26,one_way,Bicubic,5.7422,56.37196986,30.6201715,0.835751982,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,500,480,0.5,250,240,12306430.11,one_way,Bicubic,4.8755,364.4904083,22.51394257,0.674250782,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,288,288,0.5,144,144,4897265.127,one_way,Bicubic,4.2342,15.60919817,36.19699766,0.971374807,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,256,256,0.5,128,128,4475769,one_way,Bicubic,3.6606,130.2033946,26.98458054,0.91355202,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,256,256,0.5,128,128,4432300.825,one_way,Bicubic,3.6965,313.9517059,23.16217514,0.824197258,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,128,128,0.5,64,64,2427546.969,one_way,Bicubic,1.6873,43.04425049,31.79165211,0.933615271,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,1024,1024,0.5,512,512,7080055.205,one_way,Bicubic,37.0257,437.2056293,21.72394616,0.758398029,10,False,-
da8dbecc-a1b9-4f75-8033-9e988d068559,1024,1024,0.5,512,512,7932075.791,one_way,Bicubic,33.0486,52.91853142,30.89472578,0.944484731,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,512,512,0.5,256,256,9332421.964,one_way,Lanczos,7.0224,51.71556981,30.99459047,0.928968299,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,512,512,0.5,256,256,8657560.305,one_way,Lanczos,7.5698,38.75622559,32.24738886,0.845583812,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,512,512,0.5,256,256,9058439.763,one_way,Lanczos,7.2348,62.43022156,30.17685485,0.820527983,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,500,480,0.5,250,240,8765522.279,one_way,Lanczos,6.845,412.65885,21.97489197,0.646094912,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,288,288,0.5,144,144,4178033.89,one_way,Lanczos,4.9631,16.93096949,35.84398534,0.968978361,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,256,256,0.5,128,128,4084766.891,one_way,Lanczos,4.011,143.139033,26.57322282,0.906968419,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,256,256,0.5,128,128,4015883.132,one_way,Lanczos,4.0798,354.6065877,22.63333561,0.806444605,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,128,128,0.5,64,64,2212140.851,one_way,Lanczos,1.8516,47.67313639,31.34806636,0.927334315,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,1024,1024,0.5,512,512,6698625.236,one_way,Lanczos,39.134,499.6833267,21.14385503,0.737746992,10,False,-
d39f4dfa-5669-41c2-af32-a0f9d2bb8a1d,1024,1024,0.5,512,512,7502948.012,one_way,Lanczos,34.9388,57.9532582,30.50002503,0.939159158,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,512,512,0.25,128,128,7868222.638,one_way,Nearest Neighbor,2.0823,410.0523059,22.00241102,0.726402045,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,512,512,0.25,128,128,7831365.613,one_way,Nearest Neighbor,2.0921,270.6235441,23.80714784,0.63709226,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,512,512,0.25,128,128,6718884.56,one_way,Nearest Neighbor,2.4385,392.6171176,22.19111131,0.633463596,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,500,480,0.25,125,120,7322431.047,one_way,Nearest Neighbor,2.0485,1180.726826,17.4093093,0.281246511,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,288,288,0.25,72,72,1614048.197,one_way,Nearest Neighbor,3.2118,359.5736481,22.57292505,0.701422655,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,256,256,0.25,64,64,1427277.162,one_way,Nearest Neighbor,2.8698,1253.065994,17.15106417,0.590536885,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,256,256,0.25,64,64,1405194.003,one_way,Nearest Neighbor,2.9149,1606.151576,16.07293833,0.43669066,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,128,128,0.25,32,32,648717.1365,one_way,Nearest Neighbor,1.5785,494.3031209,21.19087008,0.632929001,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,1024,1024,0.25,256,256,2517110.792,one_way,Nearest Neighbor,26.0362,1197.187894,17.34918044,0.486475619,10,False,-
01e78e9c-9091-47ac-b63f-c8e250ef1fb6,1024,1024,0.25,256,256,2801234.431,one_way,Nearest Neighbor,23.3954,853.7027499,18.81773681,0.575025019,10,False,-
a34cb751-8b18-464d-9004-599118b17401,512,512,0.25,128,128,7621883.141,one_way,Bilinear,2.1496,181.6996803,25.53726198,0.821330417,10,False,-
a34cb751-8b18-464d-9004-599118b17401,512,512,0.25,128,128,6775847.808,one_way,Bilinear,2.418,101.5083148,28.06578743,0.74824734,10,False,-
a34cb751-8b18-464d-9004-599118b17401,512,512,0.25,128,128,7368563.076,one_way,Bilinear,2.2235,143.9624214,26.54831218,0.744716709,10,False,-
a34cb751-8b18-464d-9004-599118b17401,500,480,0.25,125,120,6951846.874,one_way,Bilinear,2.1577,716.8394708,19.5765845,0.401883933,10,False,-
a34cb751-8b18-464d-9004-599118b17401,288,288,0.25,72,72,1508028.857,one_way,Bilinear,3.4376,99.62629806,28.14706368,0.856153943,10,False,-
a34cb751-8b18-464d-9004-599118b17401,256,256,0.25,64,64,1523866.215,one_way,Bilinear,2.6879,556.748113,20.67421607,0.706382901,10,False,-
a34cb751-8b18-464d-9004-599118b17401,256,256,0.25,64,64,1462387.09,one_way,Bilinear,2.8009,854.1749827,18.81533513,0.568659582,10,False,-
a34cb751-8b18-464d-9004-599118b17401,128,128,0.25,32,32,679135.1638,one_way,Bilinear,1.5078,167.3452759,25.89466904,0.778449473,10,False,-
a34cb751-8b18-464d-9004-599118b17401,1024,1024,0.25,256,256,2547907.393,one_way,Bilinear,25.7215,746.7914991,19.39880995,0.570389277,10,False,-
a34cb751-8b18-464d-9004-599118b17401,1024,1024,0.25,256,256,2788813.427,one_way,Bilinear,23.4996,212.0087862,24.86726501,0.803962687,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,512,512,0.25,128,128,7750969.817,one_way,Bicubic,2.1138,215.2779401,24.80080832,0.811176121,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,512,512,0.25,128,128,6591037.091,one_way,Bicubic,2.4858,118.2398478,27.40316499,0.735220203,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,512,512,0.25,128,128,5997510.799,one_way,Bicubic,2.7318,169.5917689,25.83675591,0.731782231,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,500,480,0.25,125,120,6220194.899,one_way,Bicubic,2.4115,857.0401069,18.80079215,0.386289263,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,288,288,0.25,72,72,1629266.453,one_way,Bicubic,3.1818,112.2148679,27.63029958,0.84793922,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,256,256,0.25,64,64,1510491.574,one_way,Bicubic,2.7117,650.7664693,19.99655193,0.689560686,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,256,256,0.25,64,64,1447912.616,one_way,Bicubic,2.8289,997.0442912,18.1436591,0.553377223,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,128,128,0.25,32,32,692266.0898,one_way,Bicubic,1.4792,195.0065511,25.23031159,0.768262053,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,1024,1024,0.25,256,256,2587624.918,one_way,Bicubic,25.3267,907.1091185,18.55420828,0.555731844,10,False,-
ddf37c85-ab39-4be8-8b39-6bef001ed395,1024,1024,0.25,256,256,2756856.806,one_way,Bicubic,23.772,248.4565315,24.17829943,0.794014307,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,512,512,0.25,128,128,5502418.055,one_way,Lanczos,2.9776,220.8080533,24.69065452,0.808204541,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,512,512,0.25,128,128,4631519.435,one_way,Lanczos,3.5375,121.4281947,27.28760823,0.727820987,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,512,512,0.25,128,128,5116162.878,one_way,Lanczos,3.2024,176.9452057,25.65241561,0.723475455,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,500,480,0.25,125,120,4488196.044,one_way,Lanczos,3.3421,899.2796986,18.59185572,0.373913274,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,288,288,0.25,72,72,1416045.235,one_way,Lanczos,3.6609,112.6979126,27.61164489,0.847032075,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,256,256,0.25,64,64,1354900.599,one_way,Lanczos,3.0231,659.5549062,19.93829406,0.687743379,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,256,256,0.25,64,64,1356381.217,one_way,Lanczos,3.0198,1028.423528,18.00908357,0.545376862,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,128,128,0.25,32,32,634173.5307,one_way,Lanczos,1.6147,197.8992513,25.1663621,0.766773637,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,1024,1024,0.25,256,256,2245244.751,one_way,Lanczos,29.1888,967.682058,18.27347672,0.546293188,10,False,-
4674f8cd-c8f1-4a5a-8150-da71538e00f2,1024,1024,0.25,256,256,2438966.297,one_way,Lanczos,26.8704,252.8662828,24.10189437,0.791229796,10,False,-
